"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"503015","Nolan Kohorst","UNLV","Mountain West","kicking","LONG","43"
"503489","Dominique Sullivan","Southern Mississippi","Conference USA","receiving","REC","19"
"499814","Kevin Smith","Washington","Pac-12","receiving","YDS","68"
"503422","James White","Wisconsin","Big Ten","rushing","CAR","125"
"505251","Will Wright","North Texas","Sun Belt","interceptions","INT","1"
"504224","Randall Mackey","Ole Miss","SEC","kickReturns","LONG","20"
"504491","Calvin Tiggle","Kent State","Mid-American","interceptions","INT","1"
"503695","Keith Wenning","Ball State","Mid-American","passing","PCT","0.654"
"532115","Thomas Johnson","Texas A&M","SEC","receiving","YPR","11.3"
"501669","Bobby Swigert","Boston College","ACC","rushing","TD","0"
"501816","James Franklin","Missouri","SEC","passing","YPA","6.7"
"484078","Erik Brown","UT San Antonio","Western Athletic","interceptions","TD","0"
"511560","Malcolm Trail","UTEP","Conference USA","receiving","LONG","16"
"385129","Chip Reeves","Troy","Sun Belt","receiving","YDS","1050"
"500848","Tyler Stampler","New Mexico State","Western Athletic","kicking","XPA","19"
"504300","Jacob Carter","Tennessee","SEC","kickReturns","NO","1"
"481108","John Howell","Navy","FBS Independents","receiving","REC","1"
"538428","Chris Jordan","Air Force","Mountain West","receiving","TD","0"
"488055","Derek Mitchell","Marshall","Conference USA","puntReturns","LONG","35"
"377977","George Winn","Cincinnati","Big East","receiving","LONG","30"
"481687","Martin Scales","Virginia Tech","ACC","kickReturns","AVG","20.5"
"481778","A.J. Barker","Minnesota","Big Ten","puntReturns","TD","0"
"503291","Drew Basil","Ohio State","Big Ten","kicking","FGA","10"
"378001","Darryl Stonum","Baylor","Big 12","kickReturns","YDS","153"
"483031","Jemea Thomas","Georgia Tech","ACC","puntReturns","TD","0"
"481457","James Washington","NC State","ACC","receiving","YDS","58"
"515190","Daniel Sams","Kansas State","Big 12","passing","YDS","55"
"484032","Marvin Burdette","UAB","Conference USA","interceptions","INT","1"
"504922","Isaiah Burse","Fresno State","Mountain West","kickReturns","YDS","651"
"517566","Dalton Botts","Miami","ACC","rushing","TD","0"
"481476","Asa Watson","NC State","ACC","receiving","LONG","28"
"381623","Hunter Bates","Northwestern","Big Ten","puntReturns","AVG","8.5"
"517960","Dallas Tidwell","Troy","Sun Belt","passing","ATT","3"
"511984","Steven Manfro","UCLA","Pac-12","kickReturns","AVG","19.6"
"536228","Tyler Stewart","Nevada","Mountain West","interceptions","AVG","2.0"
"381572","Kenny Okoro","Wake Forest","ACC","interceptions","INT","2"
"530517","Shadrach Thornton","NC State","ACC","receiving","LONG","24"
"487982","Tavon Austin","West Virginia","Big 12","puntReturns","LONG","76"
"517761","Nate Shaw","UT San Antonio","Western Athletic","rushing","CAR","2"
"487794","Chris Fields","Ohio State","Big Ten","receiving","LONG","35"
"531464","Michael Edwards","UTEP","Conference USA","rushing","YPC","7.5"
"501244","Charles Garrett","Nevada","Mountain West","interceptions","AVG","0.0"
"242036","Zach Sudfeld","Nevada","Mountain West","receiving","TD","8"
"531051","Travis Wilson","Utah","Pac-12","receiving","REC","1"
"500428","Dareyon Chance","Western Michigan","Mid-American","kickReturns","YDS","20"
"482563","Drew Terrell","Stanford","Pac-12","puntReturns","YDS","291"
"536323","Ryan Bass","Idaho","Western Athletic","kickReturns","NO","6"
"485837","Matt Nelson","Louisiana Tech","Western Athletic","kicking","LONG","45"
"385282","Vaughn Carraway","Temple","Big East","interceptions","YDS","57"
"513334","Marqise Lee","USC","Pac-12","receiving","REC","118"
"481097","Josh Schaffer","Western Michigan","Mid-American","receiving","REC","43"
"534638","C.J. Curry","Oklahoma State","Big 12","receiving","YDS","33"
"538428","Chris Jordan","Air Force","Mountain West","kickReturns","TD","0"
"378229","Richard Samuel","Georgia","SEC","kickReturns","TD","0"
"514481","Michael Brewer","Texas Tech","Big 12","passing","YPA","7.8"
"531195","Clayton Christensen","Utah State","Western Athletic","puntReturns","TD","1"
"483314","Stephen Barnett","Tulane","Conference USA","rushing","YDS","2"
"381689","Sean Renfree","Duke","ACC","passing","PCT","0.673"
"487983","Stedman Bailey","West Virginia","Big 12","receiving","YDS","1622"
"516321","Brandon Ross","Maryland","ACC","kickReturns","AVG","20.0"
"530953","Dy'Shawn Mobley","Kentucky","SEC","rushing","LONG","21"
"482280","Chris Campbell","Southern Mississippi","Conference USA","rushing","CAR","12"
"481116","Bo Snelson","Navy","FBS Independents","rushing","CAR","42"
"512059","Alex Chisum","Cincinnati","Big East","receiving","LONG","29"
"511366","Ian Frye","Virginia","ACC","kicking","FGA","5"
"514234","Derek Watt","Wisconsin","Big Ten","rushing","CAR","2"
"481770","Aaron Hill","Minnesota","Big Ten","kickReturns","AVG","2.0"
"482620","Jeff Tuel","Washington State","Pac-12","rushing","LONG","14"
"501882","Blake Bell","Oklahoma","Big 12","passing","COMPLETIONS","9"
"503607","Darius Staten","Navy","FBS Independents","rushing","CAR","21"
"381468","Michael Alisa","BYU","FBS Independents","receiving","REC","6"
"517038","Chris Milton","Georgia Tech","ACC","kickReturns","LONG","20"
"481996","Chris McNeill","Wyoming","Mountain West","passing","ATT","1"
"504747","Ben Butterfield","Oregon","Pac-12","receiving","YDS","11"
"531903","Conor Hundley","Akron","Mid-American","receiving","TD","0"
"482243","Dwayne Donigan","Ball State","Mid-American","rushing","CAR","5"
"536197","Cody Core","Ole Miss","SEC","receiving","TD","0"
"501902","Trey Millard","Oklahoma","Big 12","receiving","YDS","337"
"514199","Shane Mikesky","Purdue","Big Ten","receiving","TD","0"
"381580","Gabe Irby","Wake Forest","ACC","receiving","YPR","-2.0"
"381990","Ben Buchanan","Ohio State","Big Ten","punting","YDS","2421"
"501949","Connor Wood","Colorado","Pac-12","rushing","LONG","6"
"537095","Christian Milstead","Florida Atlantic","Sun Belt","kickReturns","AVG","0.0"
"381461","Jaron Brown","Clemson","ACC","rushing","LONG","3"
"500245","Dion Bailey","USC","Pac-12","interceptions","INT","4"
"503335","Alex Kenney","Penn State","Big Ten","kickReturns","YDS","71"
"515405","Stuart Williams","Wyoming","Mountain West","punting","YPP","27.0"
"377870","Spencer Benton","Clemson","ACC","punting","TB","0"
"382710","H.R. Greer","Ole Miss","SEC","receiving","TD","1"
"483376","K.P. Perry","UTEP","Conference USA","receiving","YDS","54"
"519641","Cortney Davis","Louisiana Monroe","Sun Belt","rushing","YDS","3"
"511688","Russell Bellomy","Michigan","Big Ten","passing","ATT","21"
"512233","Maleki Harris","South Alabama","Sun Belt","puntReturns","NO","1"
"537099","Jonathan Wallace","Florida Atlantic","Sun Belt","receiving","LONG","11"
"383760","Willie Carter","Tulsa","Conference USA","rushing","LONG","8"
"511896","De'Ante Saunders","Florida","SEC","puntReturns","LONG","16"
"481267","Tavarese Maye","Louisiana Monroe","Sun Belt","receiving","TD","4"
"542094","Moe Lee","Utah","Pac-12","interceptions","YDS","1"
"383783","Joe Bento","UAB","Conference USA","passing","INT","0"
"516280","Jarrell Oliver","Utah","Pac-12","receiving","TD","0"
"503360","Brandon Hayes","Memphis","Conference USA","receiving","TD","0"
"503360","Brandon Hayes","Memphis","Conference USA","passing","INT","0"
"512194","Jabari Gorman","Florida","SEC","interceptions","AVG","3.0"
"512470","Mark Roberts","Houston","Conference USA","receiving","YPR","12.7"
"481493","John Hubert","Kansas State","Big 12","receiving","TD","1"
"503330","Kevin Haplea","Florida State","ACC","receiving","REC","3"
"534869","Teondray Caldwell","Washington State","Pac-12","kickReturns","TD","0"
"378378","Scott Kovanda","Ball State","Mid-American","rushing","TD","0"
"487785","Ameen Behbahani","Houston","Conference USA","kickReturns","LONG","6"
"505058","Kerwynn Williams","Utah State","Western Athletic","receiving","YPR","15.5"
"503264","Harold Hoskins","Marshall","Conference USA","puntReturns","NO","1"
"501052","Brandon Connette","Duke","ACC","receiving","LONG","22"
"501075","Chad Abram","Florida State","ACC","rushing","LONG","8"
"488085","Quincy McDuffie","UCF","Conference USA","receiving","LONG","64"
"504027","Jalston Fowler","Alabama","SEC","receiving","YDS","6"
"512839","Sammy Watkins","Clemson","ACC","kickReturns","LONG","39"
"380302","Cole Loftin","SMU","Conference USA","kickReturns","YDS","190"
"501577","Chris Sharpe","Middle Tennessee","Sun Belt","interceptions","AVG","0.0"
"532059","Alton Howard","Tennessee","SEC","kickReturns","AVG","31.0"
"508193","Desmond Jones","South Alabama","Sun Belt","receiving","LONG","11"
"513334","Marqise Lee","USC","Pac-12","kickReturns","TD","1"
"514627","L.T. Smith","Akron","Mid-American","kickReturns","LONG","6"
"503895","Drew Dileo","Michigan","Big Ten","receiving","YDS","331"
"488084","Kemal Ishmael","UCF","Conference USA","interceptions","YDS","46"
"501173","Bryan Underwood","NC State","ACC","receiving","TD","10"
"517300","Joe Williams","Baylor","Big 12","interceptions","TD","0"
"382376","Andreas Shields","South Florida","Big East","receiving","REC","1"
"512019","Denzel Nkemdiche","Ole Miss","SEC","interceptions","AVG","16.0"
"509281","Dontae Strickland","Air Force","Mountain West","passing","YPA","27.0"
"487752","Justin Veltung","Idaho","Western Athletic","puntReturns","YDS","22"
"514833","Derrick Harris","East Carolina","Conference USA","kickReturns","YDS","454"
"513323","JaCorey Shepherd","Kansas","Big 12","kickReturns","AVG","15.0"
"383847","Latavius Murray","UCF","Conference USA","receiving","REC","27"
"503759","Cordero Dixon","Buffalo","Mid-American","receiving","REC","10"
"500884","Jordan Matthews","Vanderbilt","SEC","receiving","REC","94"
"487770","Taylor Elmo","Idaho","Western Athletic","receiving","YDS","11"
"500231","Tony Zenon","Georgia Tech","ACC","receiving","REC","7"
"381524","Brandon Barnes","NC State","ACC","kickReturns","NO","1"
"501248","Nick Hale","Nevada","Mountain West","receiving","YPR","4.0"
"515809","Tyson Williams","Texas Tech","Big 12","receiving","REC","35"
"536527","Larry McDuffey","Houston","Conference USA","receiving","LONG","64"
"517177","Eric Johnson","UNLV","Mountain West","puntReturns","LONG","10"
"505222","Cordero Smith","Louisiana Monroe","Sun Belt","interceptions","YDS","0"
"517431","Daryl Collins","Kentucky","SEC","puntReturns","LONG","22"
"533256","Bobby Puyol","Connecticut","Big East","kicking","PCT","1.000"
"480370","Emory Blake","Auburn","SEC","receiving","REC","50"
"512238","Julien Valentin","South Alabama","Sun Belt","rushing","LONG","25"
"515949","Sammie Coates","Auburn","SEC","receiving","REC","6"
"514241","Angelo Sebastiano","Northern Illinois","Mid-American","puntReturns","YDS","107"
"530646","Wayne Morgan","Syracuse","Big East","kickReturns","AVG","14.0"
"514162","Zack Langer","Tulsa","Conference USA","kickReturns","NO","1"
"512030","Dak Prescott","Mississippi State","SEC","passing","YDS","194"
"531451","Saylor Lavallii","Central Michigan","Mid-American","receiving","REC","6"
"531670","Breshad Perriman","UCF","Conference USA","receiving","TD","3"
"501858","Braylon Heard","Nebraska","Big Ten","rushing","TD","3"
"517506","Taylor Bertolet","Texas A&M","SEC","kicking","XPM","68"
"502951","Adam Muema","San Diego State","Mountain West","receiving","LONG","34"
"515503","Alex Kuresa","BYU","FBS Independents","rushing","YPC","3.0"
"514922","Conner Preston","SMU","Conference USA","passing","TD","1"
"381914","David Rolf","Utah","Pac-12","receiving","YDS","95"
"504817","Andrew Furney","Washington State","Pac-12","kicking","XPM","25"
"512323","Qyen Griffin","Louisiana","Sun Belt","kickReturns","LONG","27"
"480209","Garrett Gilbert","SMU","Conference USA","passing","YDS","2932"
"385128","Felton Payton","Troy","Sun Belt","receiving","LONG","7"
"513424","Devin Bass","Ohio","Mid-American","kickReturns","AVG","20.2"
"480250","Cierre Wood","Notre Dame","FBS Independents","receiving","YPR","5.0"
"481298","Waymon James","TCU","Big 12","rushing","YDS","168"
"500833","Kevonte Martin-Manley","Iowa","Big Ten","rushing","CAR","1"
"386896","Michael Yancich","Penn State","Big Ten","puntReturns","NO","1"
"536378","Travis Talianko","San José State","Western Athletic","puntReturns","TD","0"
"515898","Tyreese Russell","Eastern Michigan","Mid-American","receiving","LONG","41"
"482480","Turner Petersen","Rice","Conference USA","rushing","LONG","48"
"503430","Taylor Cook","Rice","Conference USA","punting","In 20","0"
"518910","Tevin Jones","Memphis","Conference USA","rushing","YPC","3.2"
"480237","Denard Robinson","Michigan","Big Ten","receiving","YPR","10.3"
"511262","David Ash","Texas","Big 12","passing","ATT","318"
"511420","Barrington Scott","Ball State","Mid-American","rushing","CAR","93"
"518197","Sam Ficken","Penn State","Big Ten","kicking","PTS","81"
"489145","Rantavious Wooten","Georgia","SEC","rushing","LONG","24"
"377942","Seth Doege","Texas Tech","Big 12","receiving","YDS","30"
"382977","Rashad Evans","Fresno State","Mountain West","receiving","YPR","9.2"
"504224","Randall Mackey","Ole Miss","SEC","passing","ATT","6"
"385721","Desmond Johnson","Southern Mississippi","Conference USA","passing","INT","0"
"534595","Bradley Pinion","Clemson","ACC","punting","TB","0"
"384563","Jimmy Davidson","Toledo","Mid-American","receiving","LONG","4"
"500230","Lou Young","Georgia Tech","ACC","interceptions","YDS","3"
"500214","Matt Connors","Georgia Tech","ACC","rushing","TD","2"
"517177","Eric Johnson","UNLV","Mountain West","kickReturns","LONG","31"
"384784","Ryan Aplin","Arkansas State","Sun Belt","passing","COMPLETIONS","276"
"385057","Ryan Neir","Northern Illinois","Mid-American","punting","TB","0"
"482556","Jovan Stevenson","Oregon State","Pac-12","kickReturns","TD","0"
"484855","Evans Okotcha","UT San Antonio","Western Athletic","kickReturns","YDS","27"
"381703","Patrick Kurunwune","Duke","ACC","kickReturns","AVG","15.3"
"385197","Jim Broadway","Ole Miss","SEC","punting","TB","0"
"480588","Benny Cunningham","Middle Tennessee","Sun Belt","rushing","CAR","97"
"380803","Montel Harris","Temple","Big East","rushing","CAR","186"
"480214","Christine Michael","Texas A&M","SEC","rushing","LONG","40"
"531469","Autrey Golden","UTEP","Conference USA","rushing","YDS","163"
"501842","Kenny Bell","Nebraska","Big Ten","rushing","LONG","7"
"531334","Devon Bell","Mississippi State","SEC","kicking","PTS","85"
"535618","Canaan Severin","Virginia","ACC","receiving","REC","1"
"511606","Boomer Mays","Northern Illinois","Mid-American","kickReturns","NO","1"
"487544","Trevor Harman","Boise State","Mountain West","rushing","LONG","21"
"517211","Stephen Rivers","LSU","SEC","passing","YPA","0.0"
"482107","Dri Archer","Kent State","Mid-American","kickReturns","YDS","591"
"500913","Andrew Hendrix","Notre Dame","FBS Independents","passing","INT","0"
"531148","Andrew Bowman","Texas Tech","Big 12","kicking","PTS","3"
"480332","Kylan Butler","Arizona","Pac-12","rushing","TD","0"
"480332","Kylan Butler","Arizona","Pac-12","kickReturns","AVG","12.0"
"504231","Jeff Scott","Ole Miss","SEC","receiving","REC","23"
"541170","Adammichael Gesell","Akron","Mid-American","kickReturns","NO","1"
"512771","Tevin King","Louisiana Tech","Western Athletic","rushing","CAR","46"
"381537","Sterling Lucas","NC State","ACC","interceptions","AVG","0.0"
"483465","Kirby Moore","Boise State","Mountain West","passing","YDS","0"
"534238","Jason Thompson","Wyoming","Mountain West","passing","YDS","222"
"512356","Justin Manton","Louisiana Monroe","Sun Belt","passing","YDS","11"
"500516","Marco Nelson","Tulsa","Conference USA","kickReturns","YDS","175"
"480475","Brandon Williams","Northwestern","Big Ten","punting","NO","64"
"511394","Horactio Banks","Ball State","Mid-American","kickReturns","AVG","23.3"
"480512","Stan McKay","UCLA","Pac-12","interceptions","YDS","18"
"386921","Stephen Stein","Bowling Green","Mid-American","kicking","PCT","0.286"
"502934","Adam Dingwell","San Diego State","Mountain West","rushing","YDS","104"
"517569","Dallas Crawford","Miami","ACC","passing","ATT","2"
"500597","Kofi Hughes","Indiana","Big Ten","kickReturns","NO","4"
"502789","Ron Doherty","Kansas","Big 12","punting","LONG","63"
"517951","Justin Parkins","Idaho","Western Athletic","rushing","YPC","5.4"
"480331","John Bonano","Arizona","Pac-12","kicking","XPA","59"
"512030","Dak Prescott","Mississippi State","SEC","passing","ATT","29"
"530457","David Dudeck","Boston College","ACC","rushing","YPC","2.7"
"515190","Daniel Sams","Kansas State","Big 12","rushing","YDS","235"
"488383","Brendon Levengood","UMass","Mid-American","kicking","PCT","0.600"
"516357","Kevin Hogan","Stanford","Pac-12","passing","COMPLETIONS","109"
"503077","Riley Lange","Wyoming","Mountain West","receiving","TD","2"
"505058","Kerwynn Williams","Utah State","Western Athletic","rushing","YPC","6.9"
"483880","Christian Birt","UMass","Mid-American","interceptions","TD","1"
"232549","David Foote","BYU","FBS Independents","kickReturns","AVG","17.5"
"513573","Matt Quinn Johnson","Bowling Green","Mid-American","rushing","TD","0"
"481448","Rashard Smith","NC State","ACC","puntReturns","AVG","8.8"
"382676","Sanders Commings","Georgia","SEC","interceptions","AVG","0.0"
"378007","John Delahunt","Connecticut","Big East","receiving","YDS","223"
"503343","Zach Zwinak","Penn State","Big Ten","rushing","YPC","4.9"
"515430","Colby Targun","Texas State","Western Athletic","interceptions","TD","0"
"517819","Seth Grubb","UT San Antonio","Western Athletic","rushing","CAR","2"
"382370","Evan Landi","South Florida","Big East","passing","INT","0"
"499814","Kevin Smith","Washington","Pac-12","puntReturns","TD","0"
"503759","Cordero Dixon","Buffalo","Mid-American","receiving","YPR","9.6"
"500711","Eric Tomlinson","UTEP","Conference USA","receiving","YPR","6.5"
"520781","Marken Michel","UMass","Mid-American","kickReturns","TD","0"
"514508","Ameer Abdullah","Nebraska","Big Ten","puntReturns","NO","16"
"505703","Ian Campbell","UTEP","Conference USA","passing","INT","0"
"514205","Akeem Shavers","Purdue","Big Ten","rushing","YPC","4.8"
"513727","Darren Waller","Georgia Tech","ACC","receiving","LONG","63"
"484058","Alex Singleton","Tulsa","Conference USA","receiving","YDS","10"
"481556","Rex Burkhead","Nebraska","Big Ten","passing","YPA","11.0"
"515463","Kenny Knight","Illinois","Big Ten","receiving","LONG","13"
"242036","Zach Sudfeld","Nevada","Mountain West","receiving","REC","45"
"512956","Titus Davis","Central Michigan","Mid-American","receiving","YPR","20.0"
"501204","Zachary Swanson","Virginia","ACC","receiving","LONG","36"
"517426","Demarco Robinson","Kentucky","SEC","receiving","YPR","10.6"
"500475","Kyle Slavin","Colorado","Pac-12","receiving","YPR","7.8"
"516958","Adam Kennedy","Utah State","Western Athletic","passing","ATT","1"
"480975","D.J. Tialavea","Utah State","Western Athletic","receiving","YDS","31"
"503922","Terrance Broadway","Louisiana","Sun Belt","passing","INT","9"
"532974","Marteze Waller","Fresno State","Mountain West","receiving","TD","0"
"503545","Jon Crucitti","Army","FBS Independents","puntReturns","YDS","14"
"504911","Jeremy Ioane","Boise State","Mountain West","interceptions","INT","3"
"483945","Andre Snipes-Booker","Marshall","Conference USA","receiving","YPR","11.4"
"382111","Kevin Harper","Pittsburgh","Big East","kicking","XPA","40"
"483398","Nick Tausch","Notre Dame","FBS Independents","kicking","XPA","6"
"535718","Deionte Buckley","Cincinnati","Big East","rushing","YDS","32"
"516321","Brandon Ross","Maryland","ACC","receiving","TD","0"
"504280","Qua Gilchrist","South Carolina","SEC","receiving","TD","0"
"518249","Andrew Buie","West Virginia","Big 12","receiving","TD","0"
"378284","DeVonte Christopher","Utah","Pac-12","rushing","YDS","-8"
"480798","Bradley McDougald","Kansas","Big 12","puntReturns","TD","0"
"481988","Austyn Carta-Samuels","Vanderbilt","SEC","passing","INT","0"
"487745","Taylor Davis","Idaho","Western Athletic","rushing","YPC","1.8"
"514523","Mike Marrow","Nebraska","Big Ten","rushing","TD","0"
"504739","Jacob Wark","California","Pac-12","receiving","REC","7"
"531268","Bruce Natson","Utah State","Western Athletic","receiving","TD","1"
"482516","Dan Camporeale","California","Pac-12","kickReturns","NO","1"
"480655","Scott Fernandez","Colorado","Pac-12","kickReturns","TD","0"
"534518","Jordan Thompson","West Virginia","Big 12","rushing","TD","0"
"503183","Le'Veon Bell","Michigan State","Big Ten","passing","TD","0"
"514209","Sam Arneson","Wisconsin","Big Ten","receiving","LONG","9"
"481255","Monterrell Washington","Louisiana Monroe","Sun Belt","receiving","TD","1"
"511550","Landon Smith","Ohio","Mid-American","passing","PCT","1.000"
"503360","Brandon Hayes","Memphis","Conference USA","passing","YDS","6"
"517985","Chandler Worthy","Troy","Sun Belt","rushing","LONG","24"
"514456","Jonathan Fisher","Syracuse","Big East","punting","YDS","2035"
"482925","Alex Bayer","Bowling Green","Mid-American","receiving","YDS","410"
"513334","Marqise Lee","USC","Pac-12","rushing","TD","0"
"381929","MarQueis Gray","Minnesota","Big Ten","rushing","TD","5"
"475556","CoShik Williams","Kentucky","SEC","rushing","YDS","66"
"501127","Eduardo Clements","Miami","ACC","receiving","REC","2"
"534664","Blake Webb","Oklahoma State","Big 12","receiving","LONG","37"
"481116","Bo Snelson","Navy","FBS Independents","receiving","TD","0"
"379895","Nick Florence","Baylor","Big 12","rushing","YPC","4.1"
"516956","Trevor Davis","Hawai'i","Mountain West","receiving","LONG","50"
"532974","Marteze Waller","Fresno State","Mountain West","rushing","CAR","41"
"510104","Anthony Amos","Middle Tennessee","Sun Belt","receiving","REC","72"
"381057","Kyler Reed","Nebraska","Big Ten","receiving","YDS","357"
"517934","Derrick Teegarden","North Texas","Sun Belt","passing","TD","0"
"481228","T.O. Owens","Toledo","Mid-American","rushing","YDS","395"
"516039","J.J. Worton","UCF","Conference USA","receiving","LONG","36"
"503695","Keith Wenning","Ball State","Mid-American","passing","ATT","460"
"511251","Desmond Roland","Oklahoma State","Big 12","rushing","LONG","42"
"535646","A.J. Schurr","Army","FBS Independents","rushing","CAR","12"
"484843","Tim Vizzi","San Diego State","Mountain West","puntReturns","NO","13"
"515703","James Mauro","Western Kentucky","Sun Belt","passing","COMPLETIONS","12"
"501204","Zachary Swanson","Virginia","ACC","receiving","REC","8"
"504845","Marquess Wilson","Washington State","Pac-12","receiving","YDS","813"
"500413","Paul Jorgensen","Northwestern","Big Ten","receiving","REC","1"
"517492","Steven Jenkins","Texas A&M","SEC","interceptions","YDS","37"
"536444","Leon Allen","Western Kentucky","Sun Belt","receiving","YDS","-4"
"499848","Sean Linton","San José State","Western Athletic","receiving","REC","1"
"503742","John Dunmore","Buffalo","Mid-American","receiving","YPR","10.6"
"503054","Kenneth Scott","Utah","Pac-12","receiving","TD","3"
"476159","Cale Patterson","TCU","Big 12","punting","LONG","46"
"531310","Kenneth Dixon","Louisiana Tech","Western Athletic","rushing","CAR","200"
"530522","J.C. Coleman","Virginia Tech","ACC","receiving","TD","1"
"480230","Darius Jones","Baylor","Big 12","puntReturns","AVG","-1.0"
"503197","Nick Hill","Michigan State","Big Ten","puntReturns","AVG","8.9"
"500403","Kain Colter","Northwestern","Big Ten","receiving","TD","0"
"511260","J.W. Walsh","Oklahoma State","Big 12","passing","YPA","9.6"
"514244","Rob Sterling","Northern Illinois","Mid-American","kickReturns","TD","0"
"515945","Quan Bray","Auburn","SEC","rushing","YDS","-11"
"482493","Allan Bridgford","California","Pac-12","rushing","YPC","-0.3"
"518189","Pierre Youngblood-Ary","Northwestern","Big Ten","receiving","YPR","1.0"
"504685","Garic Wharton","Arizona","Pac-12","receiving","TD","2"
"536170","Rishaad Wimbley","SMU","Conference USA","rushing","CAR","10"
"503209","Mike Sadler","Michigan State","Big Ten","punting","YDS","3422"
"534369","Seamus McMorrow","San Diego State","Mountain West","punting","LONG","56"
"384895","Dalton Williams","Akron","Mid-American","passing","YDS","3387"
"381212","Chris Biren","New Mexico","Mountain West","kickReturns","YDS","8"
"500349","Eric Kendricks","UCLA","Pac-12","interceptions","TD","0"
"532655","J. Schroeder","Western Michigan","Mid-American","punting","YPP","40.8"
"503117","Terrence Mitchell","South Florida","Big East","rushing","YDS","4"
"500422","Brandon Vitabile","Northwestern","Big Ten","rushing","LONG","5"
"480668","Rolandan Finch","Boston College","ACC","receiving","YPR","6.4"
"500561","Jordan Rodgers","Vanderbilt","SEC","punting","In 20","0"
"512515","Carl Harris","Memphis","Conference USA","receiving","REC","2"
"383758","Bryan Burnham","Tulsa","Conference USA","receiving","YDS","90"
"517264","Terron Ward","Oregon State","Pac-12","rushing","LONG","53"
"504290","Ace Sanders","South Carolina","SEC","rushing","YDS","1"
"503568","Raymond Johnson-Maples","Army","FBS Independents","receiving","TD","1"
"380803","Montel Harris","Temple","Big East","puntReturns","TD","0"
"544097","Garrett Brown","Air Force","Mountain West","receiving","YPR","5.0"
"503206","Keith Mumphery","Michigan State","Big Ten","rushing","TD","0"
"499639","Isaiah Roundtree","Indiana","Big Ten","puntReturns","NO","1"
"485827","Quinn Giles","Louisiana Tech","Western Athletic","interceptions","INT","1"
"534865","Brett Bartolone","Washington State","Pac-12","rushing","YDS","-3"
"538156","Fredi Knighten","Arkansas State","Sun Belt","kickReturns","LONG","7"
"531163","Najee Lovett","Idaho","Western Athletic","receiving","LONG","66"
"482594","Taysom Hill","BYU","FBS Independents","passing","ATT","71"
"511558","Blaire Sullivan","UTEP","Conference USA","rushing","LONG","40"
"502341","Tony Miliano","Cincinnati","Big East","kicking","FGM","17"
"480221","Tajh Boyd","Clemson","ACC","passing","YDS","3896"
"488842","Marcus Williams","Houston","Conference USA","kickReturns","NO","6"
"531278","Tiger Powell","New Mexico State","Western Athletic","receiving","YPR","5.5"
"516433","Stephen Curtis","Florida Atlantic","Sun Belt","passing","YDS","37"
"511232","Cameron Gravelle","Oklahoma State","Big 12","receiving","TD","0"
"513615","Tony Daniel","Buffalo","Mid-American","rushing","TD","0"
"536597","Tre'ion Murray","Texas State","Western Athletic","receiving","TD","0"
"502427","Ezekiel Ansah","BYU","FBS Independents","interceptions","AVG","-2.0"
"534276","Romond Deloatch","Temple","Big East","receiving","TD","0"
"480215","AJ McCarron","Alabama","SEC","rushing","LONG","24"
"514255","Chris Humphrey","Kent State","Mid-American","receiving","YDS","319"
"377759","Tevin Washington","Georgia Tech","ACC","rushing","YPC","3.9"
"503432","Jeremy Eddington","Rice","Conference USA","passing","ATT","1"
"531894","Imani Davis","Akron","Mid-American","receiving","TD","0"
"513618","Kyndal Minniefield","Buffalo","Mid-American","puntReturns","YDS","33"
"512030","Dak Prescott","Mississippi State","SEC","passing","TD","4"
"530738","Philip Nelson","Minnesota","Big Ten","rushing","YDS","184"
"505209","Je'Ron Hamm","Louisiana Monroe","Sun Belt","receiving","YDS","915"
"502791","Blake Jablonski","Kansas","Big 12","rushing","YDS","1"
"514194","Akeem Hunt","Purdue","Big Ten","rushing","CAR","42"
"510109","Zachary Lopez","Middle Tennessee","Sun Belt","punting","In 20","0"
"385667","Colby Cameron","Louisiana Tech","Western Athletic","passing","TD","31"
"483182","Andrew Clifford","South Carolina","SEC","passing","COMPLETIONS","0"
"517960","Dallas Tidwell","Troy","Sun Belt","passing","YDS","0"
"514780","Devin Boutte","Tulane","Conference USA","receiving","TD","0"
"487752","Justin Veltung","Idaho","Western Athletic","kickReturns","YDS","138"
"518002","Hunter Lee","Louisiana Tech","Western Athletic","receiving","REC","31"
"505152","Keith Reaser","Florida Atlantic","Sun Belt","puntReturns","AVG","-2.7"
"501598","Justin Gilbert","Oklahoma State","Big 12","kickReturns","AVG","25.8"
"515814","Joshua Blue","South Carolina","SEC","rushing","CAR","4"
"531147","Javon Bell","Texas Tech","Big 12","kickReturns","AVG","23.0"
"504630","Elijah Jones","Toledo","Mid-American","kickReturns","LONG","8"
"531088","Kendall Sanders","Texas","Big 12","receiving","REC","2"
"481559","C.J. Zimmerer","Nebraska","Big Ten","receiving","TD","0"
"513402","Chris Hutton","Temple","Big East","interceptions","AVG","19.0"
"483463","Aaron Burks","Boise State","Mountain West","receiving","LONG","53"
"381426","Ty Kirk","New Mexico","Mountain West","receiving","LONG","52"
"481443","Fitzgerald Toussaint","Michigan","Big Ten","rushing","YPC","4.0"
"514234","Derek Watt","Wisconsin","Big Ten","receiving","YPR","12.5"
"382370","Evan Landi","South Florida","Big East","rushing","TD","0"
